0,1,2,3,4,5
NABIL,8,7,5,,
MLBSL,17,45,80,,
MLBSL,17,49,10,,
MKJC,35,45,10,,
MKJC,25,29,10,,
MKJC,25,44,10,,
MKJC,45,8,10,,
NIFRA,1,40,308,,
SHIVM,41,16,50,,
NBL,44,54,100,,
NIFRA,1,17,10,,
NIFRA,1,21,50,,
NIFRA,1,29,195,,
NIFRA,34,29,100,,
NIFRA,39,29,200,,
NIFRA,45,29,5,,
NIFRA,45,22,20,,
NIFRA,45,11,50,,
NIFRA,45,11,50,,
NIFRA,45,56,10,,
NIFRA,56,56,70,,
NIFRA,19,56,250,,
NIFRA,19,47,50,,
UPCL,34,20,10,,
GHL,50,6,10,,
GBIME,34,39,100,,
GBIME,34,52,100,,
GBIME,34,29,300,,
GBIME,34,37,253,,
GRDBL,49,52,10,,
GBIME,48,37,20,,
GRDBL,34,52,10,,
GBIME,34,37,12,,
GBIME,20,37,40,,
RRHP,17,57,50,,
KMCDB,34,11,10,,
GBIME,17,37,20,,
GBIME,58,37,20,,
MLBL,21,32,10,,
GBIME,57,37,400,,
AHPC,34,49,10,,
GBIME,57,5,100,,
MLBL,10,32,1,,
MLBL,10,54,200,,
MLBL,10,5,30,,
CHCL,39,22,80,,
CHCL,39,29,50,,
GMFIL,34,34,10,,
NABIL,8,29,45,,
CHCL,39,58,50,,
NABIL,8,34,50,,
CHCL,39,16,20,,
NABIL,8,32,50,,
CHCL,39,11,125,,
NABIL,8,6,50,,
CHCL,39,17,80,,
JBLB,57,25,5,,
JBLB,57,39,20,,
NABIL,8,7,5,,
MLBSL,17,45,80,,
MLBSL,17,49,10,,
MKJC,35,45,10,,
MKJC,25,29,10,,
MKJC,25,44,10,,
MKJC,45,8,10,,
NIFRA,1,40,308,,
SHIVM,41,16,50,,
NBL,44,54,100,,
NIFRA,1,17,10,,
NIFRA,1,21,50,,
NIFRA,1,29,195,,
NIFRA,34,29,100,,
NIFRA,39,29,200,,
NIFRA,45,29,5,,
NIFRA,45,22,20,,
NIFRA,45,11,50,,
NIFRA,45,11,50,,
NIFRA,45,56,10,,
NIFRA,56,56,70,,
NIFRA,19,56,250,,
NIFRA,19,47,50,,
UPCL,34,20,10,,
GHL,50,6,10,,
GBIME,34,39,100,,
GBIME,34,52,100,,
GBIME,34,29,300,,
GBIME,34,37,253,,
GRDBL,49,52,10,,
GBIME,48,37,20,,
GRDBL,34,52,10,,
GBIME,34,37,12,,
GBIME,20,37,40,,
RRHP,17,57,50,,
KMCDB,34,11,10,,
GBIME,17,37,20,,
GBIME,58,37,20,,
MLBL,21,32,10,,
GBIME,57,37,400,,
AHPC,34,49,10,,
GBIME,57,5,100,,
MLBL,10,32,1,,
MLBL,10,54,200,,
MLBL,10,5,30,,
CHCL,39,22,80,,
CHCL,39,29,50,,
GMFIL,34,34,10,,
NABIL,8,29,45,,
CHCL,39,58,50,,
NABIL,8,34,50,,
CHCL,39,16,20,,
NABIL,8,32,50,,
CHCL,39,11,125,,
NABIL,8,6,50,,
CHCL,39,17,80,,
JBLB,57,25,5,,
JBLB,57,39,20,,
