Stock,Buyer,Qty,Stock,Seller,Qty
ACLBSL,1,10.0,ACLBSL,1,20
ACLBSL,17,20.0,ACLBSL,17,10
ACLBSL,20,10.0,ACLBSL,20,10
ACLBSL,21,20.0,ACLBSL,21,10
ACLBSL,33,300.0,ACLBSL,26,10
ACLBSL,34,85.0,ACLBSL,34,10
ACLBSL,39,10.0,ACLBSL,36,10
ACLBSL,43,10.0,ACLBSL,40,20
ACLBSL,45,10.0,ACLBSL,42,10
ACLBSL,46,20.0,ACLBSL,45,10
ADBL,11,200.0,ACLBSL,47,10
ADBL,13,120.0,ACLBSL,49,20
ADBL,14,100.0,ACLBSL,7,345
ADBL,17,20.0,ADBL,14,248
ADBL,19,20.0,ADBL,16,85
ADBL,21,40.0,ADBL,19,20
ADBL,22,120.0,ADBL,21,221
ADBL,25,22.0,ADBL,22,300
ADBL,29,1000.0,ADBL,28,841
ADBL,34,172.0,ADBL,32,20
ADBL,38,51.0,ADBL,33,3703
ADBL,4,960.0,ADBL,34,200
ADBL,40,315.0,ADBL,36,100
ADBL,41,156.0,ADBL,38,150
ADBL,42,50.0,ADBL,4,428
ADBL,45,200.0,ADBL,41,660
ADBL,48,129.0,ADBL,43,210
ADBL,49,5606.0,ADBL,44,50
ADBL,50,425.0,ADBL,45,700
ADBL,51,210.0,ADBL,46,200
ADBL,52,10.0,ADBL,49,21
ADBL,54,50.0,ADBL,50,191
ADBL,56,50.0,ADBL,52,186
ADBL,58,90.0,ADBL,53,1000
ADBL,59,100.0,ADBL,54,100
ADBL,6,223.0,ADBL,55,686
ADBL,D01,1520.0,ADBL,56,500
ADBLD83,29,70.0,ADBL,57,43
AHPC,11,100.0,ADBL,58,793
AHPC,13,800.0,ADBL,59,100
AHPC,14,2483.0,ADBL,6,153
AHPC,16,1000.0,ADBL,7,50
AHPC,17,305.0,ADBLD83,41,70
AHPC,19,170.0,AHPC,1,1700
AHPC,20,540.0,AHPC,13,785
AHPC,21,700.0,AHPC,14,20
AHPC,22,912.0,AHPC,16,2013
AHPC,25,535.0,AHPC,17,245
AHPC,26,390.0,AHPC,19,50
AHPC,28,460.0,AHPC,20,500
AHPC,29,548.0,AHPC,21,550
AHPC,32,2040.0,AHPC,22,400
AHPC,33,35.0,AHPC,25,522
AHPC,34,2380.0,AHPC,26,4150
AHPC,35,568.0,AHPC,28,1268
AHPC,36,1030.0,AHPC,3,810
AHPC,38,830.0,AHPC,32,760
AHPC,39,700.0,AHPC,33,1165
AHPC,4,6650.0,AHPC,34,5237
AHPC,41,1050.0,AHPC,35,160
AHPC,42,100.0,AHPC,36,150
AHPC,44,220.0,AHPC,38,945
AHPC,45,610.0,AHPC,39,618
AHPC,46,300.0,AHPC,4,60
AHPC,47,4300.0,AHPC,40,1000
AHPC,48,7100.0,AHPC,41,800
AHPC,49,125.0,AHPC,42,350
AHPC,5,800.0,AHPC,43,87
AHPC,50,1412.0,AHPC,44,681
AHPC,51,170.0,AHPC,45,1303
AHPC,53,994.0,AHPC,46,300
AHPC,54,705.0,AHPC,47,1020
AHPC,55,100.0,AHPC,48,775
AHPC,57,530.0,AHPC,49,6655
AHPC,58,2329.0,AHPC,5,2520
AHPC,59,2000.0,AHPC,50,300
AHPC,6,128.0,AHPC,51,55
AHPC,7,10.0,AHPC,52,2045
AHPC,8,600.0,AHPC,53,240
AIL,1,40.0,AHPC,54,420
AIL,16,500.0,AHPC,55,380
AIL,18,100.0,AHPC,56,25
AIL,21,30.0,AHPC,57,1345
AIL,22,30.0,AHPC,58,1510
AIL,25,210.0,AHPC,59,600
AIL,26,220.0,AHPC,6,1010
AIL,28,100.0,AHPC,7,1230
AIL,29,20.0,AIL,10,60
AIL,33,10.0,AIL,11,20
AIL,35,70.0,AIL,13,200
AIL,40,200.0,AIL,14,60
AIL,42,30.0,AIL,17,20
AIL,43,100.0,AIL,18,110
AIL,45,100.0,AIL,19,40
AIL,5,10.0,AIL,20,120
AIL,50,50.0,AIL,21,100
AIL,57,960.0,AIL,26,60
AIL,58,1594.0,AIL,28,460
AIL,8,40.0,AIL,32,20
AKJCL,13,860.0,AIL,34,130
AKJCL,14,200.0,AIL,35,10
AKJCL,16,60.0,AIL,36,260
AKJCL,17,350.0,AIL,38,110
AKJCL,18,115.0,AIL,40,140
AKJCL,19,958.0,AIL,41,100
AKJCL,20,500.0,AIL,42,130
AKJCL,21,2570.0,AIL,44,264
AKJCL,22,1800.0,AIL,45,140
AKJCL,26,1700.0,AIL,46,20
AKJCL,28,1370.0,AIL,47,20
AKJCL,29,200.0,AIL,48,110
AKJCL,3,157.0,AIL,49,890
AKJCL,32,105.0,AIL,51,20
AKJCL,34,830.0,AIL,52,40
AKJCL,35,2272.0,AIL,53,10
AKJCL,36,1315.0,AIL,54,20
AKJCL,37,500.0,AIL,55,40
AKJCL,38,10715.0,AIL,56,10
AKJCL,4,294.0,AIL,57,240
AKJCL,40,300.0,AIL,58,120
AKJCL,41,5974.0,AIL,59,110
AKJCL,42,2740.0,AIL,6,130
AKJCL,44,400.0,AIL,7,10
AKJCL,45,1550.0,AIL,8,70
AKJCL,47,11.0,AKJCL,1,10
AKJCL,48,2870.0,AKJCL,11,1100
AKJCL,49,192.0,AKJCL,14,550
AKJCL,50,3450.0,AKJCL,17,960
AKJCL,51,9850.0,AKJCL,19,400
AKJCL,52,2118.0,AKJCL,20,1000
AKJCL,53,25.0,AKJCL,21,1420
AKJCL,54,500.0,AKJCL,22,520
AKJCL,55,100.0,AKJCL,25,2240
AKJCL,56,1119.0,AKJCL,26,6042
AKJCL,57,2313.0,AKJCL,28,300
AKJCL,58,4492.0,AKJCL,29,1710
AKJCL,59,1120.0,AKJCL,3,5031
AKJCL,6,50.0,AKJCL,32,100
AKJCL,8,20.0,AKJCL,33,400
AKPL,1,1185.0,AKJCL,34,1240
AKPL,10,14889.0,AKJCL,35,2020
AKPL,13,304.0,AKJCL,37,60
AKPL,14,4654.0,AKJCL,38,1130
AKPL,16,195.0,AKJCL,39,2800
AKPL,17,1100.0,AKJCL,4,7255
AKPL,18,600.0,AKJCL,41,2720
AKPL,19,217.0,AKJCL,42,508
AKPL,21,4001.0,AKJCL,44,4000
AKPL,22,1128.0,AKJCL,45,2355
AKPL,25,10.0,AKJCL,46,900
AKPL,26,2800.0,AKJCL,47,2030
AKPL,28,1395.0,AKJCL,48,2501
AKPL,29,200.0,AKJCL,49,2327
