Stock,Buyer,Qty,Stock,Seller,Qty
ACLBSL,35,20,ACLBSL,40,10.0
ADBL,14,890,ACLBSL,45,10.0
ADBL,17,200,ADBL,16,1345.0
ADBL,28,160,ADBL,20,200.0
ADBL,29,50,ADBL,22,200.0
ADBL,34,60,ADBL,28,800.0
ADBL,36,500,ADBL,33,30.0
ADBL,39,1500,ADBL,34,50.0
ADBL,40,65,ADBL,35,425.0
ADBL,45,585,ADBL,38,14.0
ADBL,48,200,ADBL,4,2000.0
ADBL,49,1129,ADBL,41,400.0
ADBL,51,1020,ADBL,42,490.0
ADBL,53,200,ADBL,45,1350.0
ADBL,54,100,ADBL,46,400.0
ADBL,58,1554,ADBL,47,150.0
ADBL,6,60,ADBL,51,10.0
AHPC,11,50,ADBL,52,70.0
AHPC,16,3047,ADBL,58,50.0
AHPC,17,100,ADBL,6,269.0
AHPC,19,1010,ADBL,7,20.0
AHPC,20,4000,AHPC,11,3010.0
AHPC,21,300,AHPC,13,200.0
AHPC,22,300,AHPC,14,2250.0
AHPC,25,130,AHPC,17,300.0
AHPC,26,1020,AHPC,18,1500.0
AHPC,28,500,AHPC,19,50.0
AHPC,3,1500,AHPC,20,2800.0
AHPC,32,90,AHPC,21,100.0
AHPC,33,2250,AHPC,22,34.0
AHPC,34,1070,AHPC,26,3247.0
AHPC,35,1537,AHPC,28,6200.0
AHPC,36,511,AHPC,29,100.0
AHPC,38,2100,AHPC,3,30.0
AHPC,39,150,AHPC,32,29.0
AHPC,41,1500,AHPC,34,7000.0
AHPC,42,1000,AHPC,35,502.0
AHPC,43,500,AHPC,36,50.0
AHPC,45,1570,AHPC,38,4700.0
AHPC,48,160,AHPC,39,550.0
AHPC,49,5334,AHPC,41,460.0
AHPC,5,1730,AHPC,42,850.0
AHPC,50,620,AHPC,43,290.0
AHPC,51,700,AHPC,45,2950.0
AHPC,52,240,AHPC,46,2170.0
AHPC,53,100,AHPC,47,100.0
AHPC,57,2400,AHPC,48,150.0
AHPC,58,13043,AHPC,49,1910.0
AHPC,59,1765,AHPC,50,200.0
AHPC,6,150,AHPC,51,4080.0
AHPC,7,2200,AHPC,52,1150.0
AHPC,8,700,AHPC,56,630.0
AIL,1,125,AHPC,57,1900.0
AIL,14,100,AHPC,58,700.0
AIL,22,20,AHPC,59,500.0
AIL,25,90,AHPC,7,785.0
AIL,36,500,AHPC,8,1900.0
AIL,43,30,AIL,19,30.0
AIL,52,30,AIL,22,10.0
AIL,54,50,AIL,28,100.0
AIL,58,20,AIL,32,20.0
AKJCL,17,100,AIL,38,140.0
AKJCL,19,10,AIL,40,300.0
AKJCL,34,20,AIL,44,10.0
AKJCL,38,20,AIL,45,50.0
AKPL,1,1100,AIL,48,10.0
AKPL,11,190,AIL,53,245.0
AKPL,13,160,AIL,55,10.0
AKPL,14,50,AIL,58,40.0
AKPL,17,1640,AKJCL,19,100.0
AKPL,18,10,AKJCL,26,10.0
AKPL,19,480,AKJCL,35,10.0
AKPL,21,1046,AKJCL,40,10.0
AKPL,22,100,AKJCL,8,20.0
AKPL,26,1570,AKPL,1,20.0
AKPL,28,1700,AKPL,14,200.0
AKPL,29,50,AKPL,16,50.0
AKPL,3,1000,AKPL,17,120.0
AKPL,32,419,AKPL,18,800.0
AKPL,33,100,AKPL,19,1106.0
AKPL,34,525,AKPL,21,1615.0
AKPL,36,820,AKPL,29,420.0
AKPL,38,210,AKPL,32,50.0
AKPL,4,100,AKPL,33,50.0
AKPL,41,2790,AKPL,34,1620.0
AKPL,42,170,AKPL,35,600.0
AKPL,44,300,AKPL,38,3360.0
AKPL,45,980,AKPL,39,460.0
AKPL,46,295,AKPL,41,260.0
AKPL,47,800,AKPL,42,730.0
AKPL,48,100,AKPL,43,250.0
AKPL,49,1685,AKPL,44,51.0
AKPL,5,70,AKPL,45,4280.0
AKPL,50,550,AKPL,46,180.0
AKPL,51,100,AKPL,47,300.0
AKPL,52,400,AKPL,48,10.0
AKPL,53,230,AKPL,50,500.0
AKPL,54,500,AKPL,52,1500.0
AKPL,55,480,AKPL,54,805.0
AKPL,57,1100,AKPL,56,60.0
AKPL,58,91,AKPL,57,4871.0
AKPL,59,1830,AKPL,58,584.0
AKPL,6,456,AKPL,6,170.0
AKPL,7,150,ALBSL,26,40.0
AKPL,8,675,ALBSL,29,100.0
ALBSL,34,100,ALBSL,46,10.0
ALBSL,48,20,ALICL,34,275.0
ALBSL,57,30,ALICL,36,7000.0
ALICL,14,400,ALICL,42,100.0
ALICL,26,10,ALICL,43,385.0
ALICL,28,210,ALICL,47,100.0
ALICL,34,2450,ALICL,48,60.0
ALICL,36,400,ALICL,51,200.0
ALICL,39,15,ALICL,52,340.0
ALICL,40,380,ALICL,57,15.0
ALICL,43,20,ALICL,58,20.0
ALICL,44,800,API,1,13.0
ALICL,56,100,API,10,20.0
ALICL,57,3210,API,16,1200.0
ALICL,59,500,API,17,545.0
API,1,1510,API,19,1164.0
API,10,200,API,20,46.0
API,11,900,API,21,916.0
API,13,1380,API,26,210.0
API,14,20,API,34,484.0
API,16,550,API,35,300.0
API,17,920,API,36,500.0
API,19,2418,API,38,925.0
API,21,150,API,39,250.0
API,22,700,API,4,9908.0
API,25,2540,API,40,379.0
API,26,10,API,41,200.0
API,28,1500,API,42,703.0
API,29,300,API,43,1550.0
API,32,70,API,45,725.0
API,33,216,API,46,1051.0
API,34,425,API,48,100.0
API,35,1027,API,49,370.0
API,36,50,API,50,70.0
API,37,180,API,51,1760.0
API,38,320,API,53,600.0
API,39,200,API,57,1239.0
API,4,150,API,58,980.0
API,40,20,API,59,350.0
API,41,1385,API,6,5240.0
API,42,336,API,8,1743.0
API,43,500,BARUN,17,260.0
API,44,1510,BARUN,19,300.0
API,45,701,BARUN,3,230.0
API,47,40,BARUN,34,200.0
API,48,3000,BARUN,36,100.0
API,49,310,BARUN,38,40.0
API,5,90,BARUN,4,15.0
API,50,190,BARUN,42,50.0
API,51,550,BARUN,45,1300.0
API,52,430,BARUN,49,20.0
API,54,300,BARUN,57,1080.0
API,55,500,BARUN,58,460.0
API,56,4470,BARUN,7,500.0
API,58,653,BFC,10,60.0
API,59,2510,BFC,19,200.0
API,6,100,BFC,34,168.0
API,8,210,BFC,36,100.0
BARUN,17,100,BFC,38,50.0
BARUN,25,55,BFC,41,451.0
BARUN,3,1840,BFC,45,200.0
BARUN,33,50,BFC,48,50.0
BARUN,34,220,BFC,50,100.0
BARUN,42,10,BFC,51,154.0
BARUN,5,20,BFC,53,50.0
BARUN,55,200,BFC,58,55.0
BARUN,56,200,BNT,25,49.0
BARUN,58,760,BOKL,17,283.0
BARUN,6,500,BOKL,21,238.0
BARUN,7,600,BOKL,22,142.0
BFC,28,708,BOKL,25,500.0
BFC,3,100,BOKL,28,200.0
BFC,32,65,BOKL,34,1893.0
BFC,34,200,BOKL,38,41.0
BFC,37,20,BOKL,39,350.0
BFC,4,60,BOKL,40,2000.0
BFC,44,50,BOKL,46,20.0
BFC,45,50,BOKL,49,311.0
BFC,49,100,BOKL,51,15.0
BFC,7,150,BOKL,52,900.0
BFC,8,135,BOKL,57,113.0
BNT,44,49,BOKL,58,300.0
BOKL,13,20,BOKL,7,2000.0
BOKL,22,100,BPCL,19,67.0
BOKL,26,230,BPCL,21,230.0
BOKL,28,31,BPCL,29,500.0
BOKL,32,492,BPCL,34,30.0
BOKL,34,283,BPCL,35,120.0
BOKL,37,200,BPCL,38,11.0
BOKL,4,75,BPCL,39,208.0
BOKL,41,20,BPCL,42,160.0
BOKL,43,2622,BPCL,45,197.0
BOKL,45,20,BPCL,48,500.0
BOKL,48,10,BPCL,49,92.0
BOKL,54,93,BPCL,50,780.0
BOKL,56,5000,BPCL,51,300.0
BOKL,58,10,BPCL,54,45.0
BOKL,6,100,BPCL,56,50.0
BPCL,1,300,BPCL,57,100.0
BPCL,10,50,CBBL,1,200.0
BPCL,11,100,CBBL,17,300.0
BPCL,13,51,CBBL,20,10.0
