0,1,2,3,4,5
UMHL,38,41,50,,
PROFL,52,56,110,,
NBB,44,19,95,,
API,45,13,1824,,
API,49,13,10,,
API,56,13,100,,
API,58,13,66,,
SAHAS,55,34,290,,
SAHAS,37,34,90,,
SAHAS,3,34,100,,
AHPC,21,58,150,,
CIT,3,33,27,,
CIT,35,33,73,,
JBBL,48,1,100,,
MDB,48,29,452,,
NLG,13,45,219,,
DDBL,58,50,46,,
DDBL,32,50,100,,
DDBL,20,50,30,,
DDBL,4,50,15,,
DDBL,45,50,10,,
DDBL,13,50,150,,
DDBL,45,50,15,,
VLBS,11,38,50,,
NABIL,19,32,55,,
MLBS,42,34,10,,
MLBS,33,34,10,,
SJCL,13,6,350,,
SJCL,58,6,50,,
SJCL,57,6,148,,
API,58,26,204,,
API,28,26,296,,
DDBL,45,41,35,,
DDBL,6,41,50,,
GBBL,4,33,317,,
GBBL,20,33,97,,
GBBL,56,33,86,,
PROFL,28,43,200,,
SHPC,26,49,100,,
DHPL,57,57,48,,
DHPL,46,57,19,,
DHPL,17,57,50,,
NMB,25,18,105,,
NMB,25,37,50,,
AKPL,50,49,10,,
NRIC,46,49,40,,
NRIC,37,49,50,,
NRIC,13,49,100,,
NRIC,13,49,300,,
NRIC,34,49,10,,
NRIC,48,49,10,,
NRIC,13,49,300,,
NRIC,13,49,100,,
GFCL,1,34,15,,
HDL,50,6,10,,
SIFC,38,45,75,,
NICL,38,45,50,,
SIFC,26,45,125,,
SLI,58,53,10,,
PRVU,59,41,120,,
PRVU,56,41,15,,
PRVU,58,41,55,,
PRVU,6,41,10,,
SBI,49,51,30,,
NHPC,32,57,15,,
NHPC,51,57,19,,
NHPC,6,57,79,,
KBL,58,7,200,,
JBLB,4,58,10,,
UMRH,41,29,10,,
RLI,45,49,100,,
BFC,28,43,100,,
GFCL,45,6,100,,
GFCL,45,34,200,,
SFCL,28,57,100,,
CHCL,17,26,20,,
CBL,4,43,1000,,
CBL,4,55,500,,
CBL,4,57,50,,
CBL,4,58,25,,
CBL,4,18,250,,
CBL,4,45,340,,
CBL,4,41,32,,
CBL,4,4,141,,
CBL,4,6,100,,
CBL,4,45,18,,
CBL,4,56,40,,
RLI,56,53,10,,
MLBSL,42,49,10,,
NHPC,6,49,21,,
NHPC,28,49,500,,
NHPC,57,49,25,,
NHPC,14,49,500,,
NHPC,5,49,100,,
NHPC,22,49,30,,
NHPC,52,49,500,,
NUBL,49,59,65,,
NHPC,26,49,150,,
MERO,34,17,10,,
SAHAS,37,45,10,,
GLH,57,28,10,,
JBBL,28,1,500,,
JBBL,34,1,100,,
BOKL,6,33,10,,
RLI,42,4,610,,
SICL,34,56,520,,
API,28,39,204,,
API,28,39,17,,
