Stock,Buyer,Qty,Stock,Seller,Qty
AKJCL,38,200,AKJCL,49,5754.0
AKJCL,42,4034,AKPL,47,80.0
AKJCL,45,600,ALICL,35,200.0
AKJCL,55,200,ALICL,48,200.0
AKJCL,57,660,CBBL,14,40.0
AKJCL,58,60,CBBL,22,120.0
AKPL,34,80,CBBL,28,100.0
ALICL,19,100,CBBL,32,50.0
ALICL,43,300,CBBL,47,400.0
CBBL,10,90,CBBL,48,200.0
CBBL,25,20,CBBL,53,200.0
CBBL,34,400,CBBL,58,100.0
CBBL,47,400,CBL,43,400.0
CBBL,57,300,CIT,29,20.0
CBL,41,400,DHPL,48,20.0
CIT,21,20,EDBL,33,20.0
DHPL,45,20,GBBL,51,400.0
EDBL,34,20,HDHPC,8,2000.0
GBBL,20,200,HIDCL,43,398.0
GBBL,46,200,HIDCL,45,26.0
HDHPC,34,2000,ICFC,32,200.0
HIDCL,26,324,ICFC,58,190.0
HIDCL,54,100,JFL,3,20.0
ICFC,28,390,JOSHI,32,160.0
JFL,45,20,KPCL,33,20.0
JOSHI,34,160,LBBL,45,400.0
KPCL,34,20,MHNL,57,200.0
LBBL,47,400,MLBL,38,200.0
MHNL,53,200,MLBL,48,430.0
MLBL,38,630,MLBL,51,100.0
MLBL,41,100,MMFDB,55,20.0
MMFDB,42,40,MMFDB,57,20.0
NABIL,4,20,NABIL,35,20.0
NBB,1,200,NBB,19,5360.0
NBB,13,1094,NBB,22,58.0
NBB,28,1980,NBB,33,3000.0
NBB,29,800,NBB,35,40.0
NBB,35,240,NBB,37,50.0
NBB,38,120,NBB,43,200.0
NBB,39,200,NBB,47,20.0
NBB,42,500,NBB,51,200.0
NBB,54,100,NGPL,38,20.0
NBB,55,200,NHPC,22,100.0
NBB,57,1000,NHPC,36,300.0
NBB,58,494,NHPC,40,2400.0
NBB,59,2000,NHPC,42,380.0
NGPL,41,20,NHPC,45,20.0
NHPC,17,600,NHPC,49,1000.0
NHPC,19,2000,NHPC,54,200.0
NHPC,25,200,NHPC,58,1450.0
NHPC,4,200,NIFRA,38,80.0
NHPC,41,200,NLICL,44,220.0
NHPC,47,150,NMB,43,20.0
NHPC,50,2000,NMFBS,34,50.0
NHPC,57,500,NMFBS,36,60.0
NIFRA,11,20,NMFBS,38,100.0
NIFRA,40,60,NMFBS,39,200.0
NLICL,34,20,NMFBS,41,106.0
NLICL,43,200,NMFBS,42,62.0
NMB,19,20,NMFBS,45,120.0
NMFBS,14,40,NMFBS,57,40.0
NMFBS,26,508,PMHPL,16,50.0
NMFBS,34,60,PMHPL,45,600.0
NMFBS,41,100,PMHPL,7,200.0
NMFBS,7,30,PMHPL,8,2380.0
PMHPL,17,400,RLFL,52,20.0
PMHPL,41,40,RSDC,38,20.0
PMHPL,42,120,SHEL,35,20.0
PMHPL,44,600,SHINE,8,220.0
PMHPL,45,1160,SINDU,34,200.0
PMHPL,48,120,SLI,38,20.0
PMHPL,49,300,STC,58,20.0
PMHPL,58,490,TPC,10,480.0
RLFL,34,20,TPC,53,20.0
RSDC,34,20,UMHL,10,2220.0
SHEL,44,20,UPCL,34,190.0
SHINE,34,20,UPCL,8,210.0
SHINE,45,200,UPPER,28,20.0
SINDU,49,200,UPPER,33,40.0
SLI,35,20,UPPER,34,120.0
STC,42,20,UPPER,35,100.0
TPC,41,66,UPPER,39,2180.0
TPC,42,434,UPPER,43,556.0
UMHL,16,440,UPPER,49,128.0
UMHL,32,160,UPPER,51,410.0
UMHL,35,400,UPPER,54,260.0
UMHL,42,20,,,
UMHL,50,500,,,
UMHL,52,600,,,
UMHL,53,100,,,
UPCL,29,400,,,
UPPER,11,14,,,
UPPER,25,1000,,,
UPPER,38,200,,,
UPPER,41,1000,,,
UPPER,45,600,,,
UPPER,47,1000,,,
