0,1,2,3,4,5
NMB,41,25,402,,
NMB,41,42,111,,
NMB,25,42,55,,
SLI,33,18,10,,
GBBL,41,45,10,,
NIL,35,42,35,,
NIBSF1,55,21,340,,
SLCF,1,13,440,,
NIFRA,58,29,10,,
NIFRA,54,29,40,,
UPPER,36,16,74,,
BPCL,41,52,50,,
PCBL,49,45,60,,
NUBL,35,3,277,,
LGIL,29,16,99,,
LGIL,36,16,30,,
PFL,49,32,20,,
MLBBL,37,50,10,,
GIC,26,53,10,,
NBL,58,6,200,,
CBBL,37,11,20,,
RLFL,37,38,639,,
RLFL,37,6,300,,
RLFL,37,32,61,,
NIL,35,29,65,,
PLI,58,42,10,,
CBBL,58,58,20,,
RHPL,21,26,400,,
NHPC,33,6,22,,
NHPC,33,57,28,,
NICA,35,22,20,,
HIDCL,58,57,18,,
SHEL,52,59,10,,
JBBL,34,50,10,,
NICLBSL,5,29,10,,
NIFRA,54,6,10,,
PCBL,47,45,100,,
SANIMA,49,57,99,,
SANIMA,49,44,10,,
ADBL,38,59,100,,
NABIL,38,37,133,,
NABIL,38,28,67,,
NICL,35,55,10,,
NIFRA,56,6,48,,
PLI,29,59,10,,
EICPO,17,36,1000,,
EICPO,51,36,100,,
PMHPL,53,26,87,,
PMHPL,44,26,13,,
PMHPL,55,26,200,,
GBIME,35,49,100,,
GBIME,40,49,400,,
JOSHI,32,58,10,,
SJCL,36,32,30,,
SRBL,58,54,48,,
MEN,17,29,10,,
NRIC,38,14,80,,
NRIC,38,1,20,,
MFIL,42,55,10,,
HDHPC,26,28,30,,
LBBL,44,38,40,,
LBBL,44,1,336,,
NCCB,5,28,210,,
KKHC,55,55,10,,
ULI,48,4,10,,
SPDL,29,42,100,,
JLI,26,59,10,,
SAHAS,42,45,10,,
GFCL,45,58,100,,
NICA,42,17,88,,
NICA,42,58,22,,
KSBBL,32,32,100,,
MFIL,49,55,100,,
NHDL,57,56,50,,
NIFRA,56,42,32,,
NIFRA,26,42,18,,
BOKL,47,34,100,,
RHPL,21,32,50,,
MFIL,51,55,50,,
MKJC,49,38,15,,
GILB,50,29,12,,
KEF,43,47,500,,
GMFIL,32,22,10,,
NCCB,48,28,40,,
NCCB,34,28,100,,
GBBL,16,43,50,,
GBBL,16,21,200,,
GBBL,16,7,20,,
GBBL,16,59,100,,
NRIC,37,1,20,,
CHDC,3,59,10,,
UPPER,36,1,200,,
NBB,56,58,19,,
SKBBL,32,58,50,,
SPDL,45,6,1000,,
AKPL,53,26,38,,
AKPL,45,26,200,,
AKPL,45,26,200,,
AKPL,42,26,30,,
NABIL,42,28,210,,
GIC,26,29,10,,
RSDC,6,45,310,,
ICFC,45,58,10,,
NMB,51,22,16,,
NMB,25,22,22,,
JBLB,56,58,10,,
UMHL,48,14,60,,
SPC,53,36,10,,
SPC,53,44,10,,
SPC,53,57,20,,
SPC,53,48,10,,
AKPL,53,45,411,,
AKPL,53,42,57,,
AKPL,53,22,32,,
ADBL,38,4,16,,
ADBL,38,1,307,,
GLH,35,59,10,,
CFCL,13,38,10,,
ADBL,50,4,20,,
ADBL,26,4,12,,
AIL,13,29,10,,
SHPC,28,26,30,,
AHPC,49,26,200,,
MFIL,49,55,40,,
MFIL,49,55,160,,
NBL,45,6,50,,
GUFL,49,17,100,,
GUFL,8,17,90,,
PCBL,52,45,230,,
CBBL,16,52,20,,
CBBL,16,41,80,,
SAHAS,42,4,10,,
UPPER,36,53,48,,
UPPER,36,4,200,,
UPPER,36,29,30,,
UPPER,36,45,97,,
UPPER,36,43,72,,
UPPER,36,34,10,,
UPPER,36,10,500,,
UPPER,36,58,300,,
UPPER,36,58,300,,
UPPER,36,7,62,,
UPPER,36,57,50,,
UPPER,36,44,57,,
HIDCL,49,57,100,,
HDHPC,22,28,476,,
HDHPC,22,34,524,,
NHPC,44,57,100,,
SWBBL,37,42,11,,
NLIC,44,16,100,,
HDL,50,50,25,,
JBLB,37,59,10,,
RMDC,49,25,10,,
MBL,4,50,57,,
MBL,26,50,43,,
GUFL,8,48,10,,
SWBBL,43,55,55,,
SWBBL,43,55,45,,
SBI,49,7,100,,
SBI,49,54,200,,
SBI,49,7,34,,
SBI,49,14,150,,
SBI,49,58,50,,
SBI,49,39,10,,
