0,1,2,3,4,5
PMHPL,25,7,20,,
NGPL,58,8,10,,
MKLB,28,34,10,,
MKLB,28,45,220,,
KRBL,51,56,50,,
SRBL,55,14,20,,
HIDCL,55,52,20,,
MFIL,49,1,156,,
MFIL,17,1,20,,
SAHAS,47,21,10,,
AKJCL,38,50,80,,
AKJCL,47,50,20,,
NMB,29,11,100,,
LEC,7,45,440,,
MEGA,58,40,100,,
AHPC,36,21,100,,
MLBL,44,48,240,,
MLBL,44,7,100,,
HDHPC,14,22,444,,
HDHPC,14,6,500,,
HDHPC,14,36,2000,,
HDHPC,14,4,150,,
HDHPC,14,33,100,,
HDHPC,14,45,50,,
HDHPC,14,45,70,,
HDHPC,14,42,500,,
HDHPC,14,22,250,,
HDHPC,14,25,100,,
HDHPC,14,3,20,,
HDHPC,14,58,316,,
ADBL,34,48,20,,
MNBBL,43,43,319,,
MNBBL,43,41,58,,
MNBBL,43,45,38,,
MNBBL,43,49,30,,
MNBBL,43,14,55,,
SHINE,34,43,52,,
SHINE,32,43,2000,,
SHINE,11,43,10,,
SHINE,58,43,75,,
SHINE,49,43,30,,
SHINE,43,43,90,,
PRVU,10,7,117,,
PRVU,10,39,80,,
PRVU,10,28,663,,
PRVU,10,22,10,,
PRVU,10,42,50,,
PRVU,10,58,80,,
FMDBL,58,34,180,,
FMDBL,58,6,20,,
MNBBL,45,14,10,,
SABSL,6,45,42,,
SABSL,51,45,45,,
SABSL,57,45,31,,
SABSL,48,45,30,,
SABSL,36,45,10,,
SABSL,32,45,17,,
SABSL,38,45,15,,
UMHL,55,53,10,,
CCBL,48,29,100,,
JSLBB,42,34,10,,
JSLBB,42,34,20,,
MLBL,49,52,48,,
MLBL,45,52,30,,
MLBL,49,52,200,,
MLBL,38,52,22,,
NICLBSL,43,57,10,,
NMB,46,11,500,,
NMB,29,11,90,,
MNBBL,42,14,10,,
ULI,33,8,10,,
SWBBL,52,42,10,,
SWBBL,43,42,15,,
KBL,18,49,198,,
KBL,18,13,502,,
MNBBL,53,14,45,,
ICFC,34,48,110,,
NUBL,58,14,15,,
CHCL,34,58,20,,
CGH,28,35,10,,
CGH,50,35,10,,
CGH,45,35,90,,
CGH,7,35,20,,
PMHPL,39,7,50,,
PMHPL,39,11,100,,
PMHPL,39,41,160,,
MNBBL,13,14,100,,
ALICL,22,4,370,,
MNBBL,43,41,303,,
MNBBL,43,32,75,,
MNBBL,43,41,100,,
MNBBL,43,50,22,,
SAHAS,47,57,10,,
KSBBL,4,34,80,,
KSBBL,14,34,50,,
KSBBL,26,34,200,,
KSBBL,17,34,100,,
KSBBL,13,34,50,,
KSBBL,58,34,20,,
ICFC,42,48,100,,
ULI,33,58,10,,
PROFL,6,48,100,,
GBBL,29,57,200,,
GBBL,29,58,50,,
MNBBL,28,41,114,,
MNBBL,46,41,10,,
MNBBL,34,41,10,,
MNBBL,33,41,50,,
MNBBL,59,41,80,,
MNBBL,58,41,10,,
MNBBL,34,41,436,,
MNBBL,58,41,20,,
MNBBL,32,41,70,,
GBIME,54,36,220,,
AKPL,36,50,200,,
AKPL,36,50,200,,
AKPL,36,50,200,,
AKPL,36,7,393,,
SKBBL,45,28,10,,
SLI,38,47,10,,
SLI,38,42,10,,
DDBL,17,14,48,,
UNHPL,14,57,35,,
KSBBL,42,47,115,,
NABIL,4,56,48,,
NABIL,41,56,10,,
NABIL,43,56,20,,
NABIL,49,56,100,,
NABIL,19,56,50,,
NABIL,22,56,28,,
NABIL,22,56,44,,
NLIC,45,57,10,,
NCCB,44,8,200,,
NCCB,44,16,298,,
JBLB,4,26,10,,
SAHAS,47,58,10,,
SAHAS,47,49,10,,
SAHAS,47,34,10,,
SAHAS,47,49,10,,
SAHAS,47,54,10,,
MNBBL,32,38,30,,
MNBBL,44,38,100,,
MNBBL,22,38,10,,
MNBBL,59,38,10,,
MNBBL,34,32,80,,
MNBBL,34,34,20,,
JBBL,52,19,325,,
JBBL,34,19,100,,
JBBL,38,19,25,,
JBBL,29,19,50,,
CHL,4,22,200,,
SHIVM,43,4,10,,
SINDU,58,54,100,,
MLBL,48,39,50,,
LBBL,42,21,300,,
LBBL,42,53,40,,
MFIL,14,28,90,,
MFIL,14,32,10,,
SAHAS,7,21,10,,
MEGA,49,40,80,,
API,51,44,100,,
API,51,45,324,,
API,51,36,30,,
CHL,48,22,200,,
MHNL,53,52,82,,
AKPL,49,59,400,,
AKPL,41,59,500,,
AKPL,57,59,300,,
GBIME,42,36,20,,
GBIME,42,57,70,,
AHPC,32,21,20,,
MLBSL,32,22,10,,
HIDCL,38,55,40,,
NHPC,20,48,250,,
DHPL,47,28,95,,
HIDCL,46,55,50,,
SICL,21,17,49,,
SICL,21,57,26,,
NUBL,28,35,200,,
ULI,33,38,10,,
ICFC,19,38,20,,
RADHI,49,38,10,,
ICFC,50,57,100,,
AKJCL,41,57,100,,
HIDCL,59,55,100,,
MERO,22,26,60,,
SFCL,4,45,182,,
NABIL,16,54,18,,
BFC,6,13,40,,
BFC,42,13,100,,
BFC,21,13,10,,
HDHPC,49,58,95,,
NABIL,22,54,10,,
NHPC,16,41,100,,
API,16,53,88,,
API,48,53,100,,
PMHPL,22,41,50,,
SAPDBL,38,51,50,,
KBL,40,43,100,,
HPPL,7,44,1000,,
NHPC,16,32,100,,
RADHI,39,33,130,,
JBBL,16,38,171,,
SHINE,43,38,10,,
NRIC,57,13,20,,
HDL,17,7,10,,
HDL,56,7,10,,
HDL,14,7,50,,
HDL,57,7,50,,
CORBL,4,53,10,,
CORBL,4,59,40,,
NIFRA,52,58,20,,
CBL,57,50,100,,
NMB,29,8,10,,
MEGA,48,40,70,,
CFCL,34,45,100,,
HDL,39,41,10,,
HDL,39,25,10,,
KPCL,32,4,18,,
KPCL,32,42,30,,
KPCL,32,42,70,,
KPCL,32,17,12,,
NHPC,49,32,150,,
NHPC,49,41,250,,
SLI,38,34,10,,
SLI,38,34,10,,
MLBL,48,35,40,,
NABIL,45,33,80,,
NABIL,25,33,20,,
NABIL,49,33,31,,
OHL,20,52,50,,
AKPL,57,50,200,,
UMHL,29,53,490,,
UMHL,29,22,10,,
HIDCL,42,55,60,,
HIDCL,42,57,90,,
ALICL,21,13,100,,
ALICL,33,13,300,,
SPDL,21,41,40,,
NIFRA,34,58,30,,
NIFRA,34,40,250,,
NIFRA,34,13,10,,
NIFRA,34,48,10,,
NMB,17,8,390,,
NMB,17,8,50,,
NMB,17,49,60,,
SHINE,43,14,100,,
KKHC,36,50,10,,
HIDCL,58,55,317,,
HIDCL,58,55,16,,
RHPL,26,58,50,,
MNBBL,59,14,90,,
MNBBL,49,14,171,,
MNBBL,45,14,490,,
MNBBL,8,14,250,,
MNBBL,53,14,100,,
MNBBL,49,14,70,,
MNBBL,20,14,10,,
NICL,34,35,200,,
NICL,34,35,224,,
SHINE,41,55,10,,
MLBL,48,48,32,,
NIFRA,42,48,20,,
SLICL,48,41,10,,
PMHPL,58,35,580,,
CBL,58,57,10,,
PLI,17,46,10,,
PRIN,38,34,100,,
NBF3,52,25,500,,
NBF3,52,49,100,,
NABBC,40,45,10,,
NBF3,52,21,1000,,
NBF3,52,58,400,,
UPPER,33,36,200,,
SAHAS,7,35,10,,
NRIC,57,13,100,,
FMDBL,25,6,10,,
FMDBL,25,21,30,,
NBB,43,53,800,,
API,36,36,70,,
API,36,38,30,,
RURU,28,1,213,,
NICL,44,21,50,,
NHPC,41,32,50,,
SHPC,33,13,230,,
MKJC,16,50,10,,
MLBL,59,48,100,,
NUBL,45,58,30,,
NRN,55,14,10,,
MFIL,49,14,24,,
NICLBSL,11,38,10,,
MEGA,22,40,70,,
MEGA,13,40,50,,
MNBBL,20,58,70,,
CFCL,41,14,20,,
NIBLPF,13,29,8655,,
NIBLPF,59,29,10000,,
NIBLPF,59,29,675,,
SANIMA,34,19,165,,
KMCDB,22,1,210,,
NICSF,38,45,300,,
SHPC,35,13,100,,
MLBL,26,48,100,,
LBL,58,32,100,,
SIL,25,22,50,,
NICLBSL,11,43,45,,
NICLBSL,11,22,20,,
JBBL,58,38,39,,
STC,34,55,10,,
MPFL,7,36,50,,
MNBBL,26,32,100,,
CBBL,50,14,10,,
CBBL,49,14,10,,
NRIC,34,13,100,,
NRIC,57,13,100,,
NRIC,17,13,10,,
NRIC,22,13,10,,
NRIC,42,13,10,,
NRIC,7,13,10,,
CBL,57,49,50,,
MEGA,32,38,50,,
NUBL,37,58,50,,
NUBL,50,58,15,,
NRIC,40,47,30,,
GBIME,35,57,30,,
GBIME,35,20,20,,
ICFC,7,48,500,,
MLBL,7,48,455,,
MLBL,7,3,10,,
MLBL,7,3,20,,
MLBL,7,26,215,,
PROFL,43,14,17,,
PROFL,32,14,83,,
GFCL,14,21,100,,
CFCL,13,14,20,,
ULI,33,49,10,,
NLIC,34,57,10,,
API,35,38,20,,
JBBL,42,38,150,,
JFL,45,6,230,,
JFL,46,6,270,,
MKLB,36,45,10,,
ICFC,58,26,50,,
ICFC,32,26,40,,
ICFC,14,26,500,,
ICFC,48,26,200,,
ICFC,11,26,10,,
ICFC,22,26,200,,
