0,1,2,3,4,5
GBIME,32,22,100,,
CHDC,8,42,10,,
NIFRA,50,47,41,,
HDHPC,58,10,190,,
API,21,21,170,,
API,21,45,30,,
NIFRA,45,47,9,,
API,21,34,100,,
NIFRA,45,35,50,,
HDHPC,25,10,100,,
API,42,57,500,,
NIFRA,45,35,41,,
MFIL,42,43,200,,
HDHPC,25,10,50,,
API,53,58,100,,
NIFRA,29,35,9,,
MFIL,41,43,649,,
API,53,58,100,,
HURJA,42,17,20,,
MFIL,41,55,300,,
NIFRA,29,57,11,,
UPCL,4,58,120,,
MFIL,41,45,50,,
UPCL,4,36,50,,
MFIL,41,43,451,,
MFIL,41,13,50,,
UPCL,38,36,10,,
NRN,35,11,40,,
FMDBL,10,10,100,,
FMDBL,42,10,91,,
NRN,35,42,10,,
UPCL,45,36,40,,
FMDBL,42,58,130,,
UPCL,45,38,10,,
FMDBL,42,57,61,,
RHPC,20,49,176,,
GHL,19,25,200,,
UPPER,57,10,50,,
FMDBL,42,49,33,,
RHPC,20,49,50,,
AKJCL,52,45,10,,
FMDBL,42,17,85,,
KPCL,18,3,20,,
CHL,39,58,10,,
FMDBL,6,17,10,,
UMHL,16,53,50,,
FMDBL,44,17,105,,
SHPC,7,55,80,,
UMHL,34,53,100,,
FMDBL,44,29,100,,
NRIC,18,38,20,,
FMDBL,44,45,50,,
SAPDBL,57,42,100,,
SHPC,8,55,70,,
SAPDBL,29,42,10,,
FMDBL,44,34,20,,
SHPC,25,55,200,,
NMFBS,26,29,11,,
AKPL,4,20,700,,
AKPL,13,20,970,,
FMDBL,44,34,20,,
AKPL,13,28,200,,
SHPC,45,55,50,,
FMDBL,44,45,5,,
AKPL,13,58,80,,
AKPL,13,3,750,,
FMDBL,35,45,245,,
FMDBL,35,1,65,,
AKPL,16,3,150,,
NBL,14,56,200,,
AKPL,16,3,100,,
KKHC,19,26,10,,
FMDBL,35,46,110,,
KKHC,19,44,40,,
NBL,22,56,111,,
NBL,22,14,39,,
FMDBL,35,10,80,,
KKHC,17,44,10,,
NGPL,57,58,20,,
FMDBL,49,25,10,,
NGPL,1,58,30,,
NBL,50,14,11,,
